"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"870",124946.748926933,323437.880686496,264099.774948745,20.2485676467037,22.3082041806958,21.4508480311797
"871",104360.453629912,269829.871243623,259182.904769394,21.0537714775328,22.5886225416745,21.8400846619263
"872",105605.970271403,265893.414476775,239346.389184088,21.1487336241326,22.7879653789794,22.0569206145433
"873",114565.42291193,303666.889506874,276764.679020588,20.1239973219178,22.3024268848812,20.7894297459292
"874",108318.368986743,279063.452754904,238630.377749893,21.0237269800266,22.5852737864123,21.9499594999633
"875",98635.9920353849,202323.800932926,185782.243998505,23.3252591158434,24.5964709897064,23.9612205428498
"876",102385.869886591,278382.503024301,241534.858890195,21.4556487813273,23.0979835210328,22.312930164597
"877",118044.265033085,314341.967960374,278685.410180545,20.902540153666,22.5079862230419,21.7100144923696
"878",127293.450335245,323523.051132553,287444.020970479,19.9997142275355,21.7376349020882,20.9166995345081
"879",117701.940982234,275091.720569089,258250.128014496,20.6272287372331,22.5237142402251,21.5463736423304
"880",114349.076724596,285801.741668765,270776.721693164,20.7934153278727,22.7059093903842,21.5094882185679
"881",103858.31149485,233414.27521023,212924.334394924,22.5656029455994,24.1236558903073,23.393890173378
"882",115977.692254952,259598.86731469,244271.35323637,21.8498569831132,23.6717728737123,22.4837097935806
"883",105517.34320392,247168.924651408,222304.480835378,22.0769724337579,23.9269566328094,22.7110647605449
"884",111786.245159534,276515.4672067,242074.752895656,21.2307765629514,22.9729889301776,22.2377299461581
"885",115467.66029824,259389.957928515,221795.094811611,21.8448842711283,23.7196098475009,22.7234000508797
"886",111348.705709835,253056.276843164,230891.047310797,21.6276096303156,23.3495094736731,22.4597653978263
"887",119200.472531628,299796.166795416,265157.048890579,21.0340249058174,22.7614529209055,21.8696284955354
"888",119050.036691888,271138.292898957,242432.726045351,22.0180612336265,23.7838690574191,22.7278307744698
"889",112550.220106208,297741.536801227,263857.476487547,20.5195412402865,22.4737341857118,21.3667951261347
"890",114352.925472217,301096.111490075,268248.083812412,20.8257909015775,22.4703655562055,21.4535076397638
"891",115531.973339636,297521.001530284,259536.112483998,21.2673351174741,22.9413729897001,22.1976309526704
"892",105871.25297409,278779.652438313,260061.410336681,21.0767208951498,22.6348645573174,21.9483315815969
"893",113401.896512374,261721.65719713,225553.49140844,21.373753382183,23.2386844057465,22.1676649453789
"894",109373.156706053,286938.127395222,248669.919820096,21.2500919256884,22.7218537535563,22.276099466185
"895",116600.53254053,297971.954561628,258285.073043306,21.4247228738072,22.9362807129833,22.245998285758
"896",117408.998281288,271834.836473982,250483.370932129,21.2662884603809,23.1298793566193,21.8712783742531
"897",116949.56410631,281664.591116194,245710.220255507,21.3608274494815,23.246424303637,22.0203093920235
"898",106002.222909572,298692.481845486,278093.342810721,21.2986521533124,22.9638999133009,21.8568839690025
"899",102707.434573848,257725.927556236,231899.440580482,22.0107741417706,23.4923991849929,22.7111824350187
"900",107589.884891372,280389.424781944,244900.168862578,20.9548412410929,22.688257450956,21.8893664369402
"901",124538.585092766,287780.405686915,259281.514094114,21.1439347970251,23.0595949787,21.9110427206311
"902",109817.529283595,275546.726903971,244334.727331107,21.1442732977116,22.7803149117068,22.0202256720963
"903",117088.320400133,304011.779660069,283434.209408646,21.4500206634791,23.4362412762605,21.9242672583164
"904",106101.274954824,281366.962897813,250006.390727945,21.3022802033061,22.7806738679609,22.1428911427312
"905",121809.408048745,316454.50231149,275200.905025789,20.5793620132918,22.3491590188011,21.4824970172887
"906",110177.528802028,251242.948459824,218388.383483555,22.2308043019713,23.8680758284662,22.9397455563386
"907",130526.720647108,312034.617597051,291528.773663635,19.585936386626,21.7215353543279,20.6665279363463
"908",107632.674312784,273291.176999585,261656.295386269,20.6164609206041,22.1891156608385,21.4619634739723
"909",105603.084562343,244404.340629139,220897.73871442,22.5174315544401,23.912350616277,23.1374529910849
"910",121097.236379478,297884.036920435,276711.032150248,20.8253371796373,22.7111379737821,21.5099460171141
"911",120438.546265039,315522.103557489,301397.626856973,19.9525250086784,21.8562361421174,20.8651287727919
"912",113055.340712614,304821.201354861,280571.390183871,19.6919164979427,21.6763909616411,20.6816706454871
"913",106357.988083384,254035.681393069,231912.078900472,21.9273110391198,23.5902794297265,22.5371876777247
"914",108740.541004363,260928.804019247,229256.354958685,21.6839421682515,23.3437381821796,22.550556312906
"915",103572.168037926,257824.21607499,222780.369772613,21.856303353435,23.1169569256078,22.7389572842113
"916",122492.240645048,283549.396433803,259390.145311763,20.3705406460773,22.1324294787133,21.2888402061771
"917",129422.924386687,354009.3485152,330695.860287059,19.2815354060615,21.4754958565498,20.0497639761937
"918",113501.211508911,265974.188745113,245229.501797184,22.1652465425536,23.7729377570221,22.7107689774818
"919",117666.137528887,270486.693609427,247009.992681092,21.5748390360705,23.4818901072092,22.1075960930072
"920",117345.294893689,266029.965875694,236691.871198028,21.8800356449782,23.5421250414315,22.5952087956884
"921",112337.179866532,303639.452128524,271584.212347944,20.9950025649317,22.7118977976559,21.8009529263923
"922",107517.471764108,289779.864053017,265503.83197317,20.5383290770583,22.1768392739896,21.3050331340873
"923",106392.288556461,302563.434753091,255885.610142891,20.576541113131,22.0249754184249,21.8941385525887
"924",107757.252880246,253785.069133526,217608.081813902,22.2463280422611,23.6517265035153,23.229713781127
"925",109439.367411289,265321.194214796,245525.608470362,22.0543764148919,23.4625625465549,22.7051120992564
"926",107491.193236422,287833.44471028,271080.63339804,20.2931891857754,21.8429603620279,21.1057928776337
"927",113939.661246255,293513.109402578,272715.197693229,20.5934139659319,22.3500297375161,21.3979576187789
"928",117226.643422499,293538.571396857,276020.284389645,21.1969693148151,22.9592924465808,21.9063858650947
"929",109867.303217344,275187.659469131,260316.3021135,21.5646913431697,23.1140524419006,22.1518192662137
"930",126086.492439153,295131.875824451,267291.428506602,21.0161604267693,23.0265400616287,21.9543850765591
"931",128952.988693177,322132.051210561,291256.146145204,19.7579706564019,21.8012826588506,20.8138504501987
"932",115224.495594227,275277.812318774,263104.392832384,21.1161964102536,22.9395689009479,21.8037700528626
"933",110697.064501671,282612.162424775,249683.77027316,20.8096373572594,22.7640339177881,21.774169512151
"934",120862.449323116,281090.498137311,265064.873009408,21.3398941544151,23.1520447292252,22.0477144487733
"935",125151.060866646,301695.288851249,265767.952966831,20.8621228197468,22.5881712688522,21.787944518081
"936",130786.397003467,292335.879185991,252320.842248259,21.49878281938,23.592141461654,22.2179904872252
"937",117561.75098977,274883.797053287,231732.027072016,21.9843622989572,23.5801745085104,22.8917420720429
"938",112690.899995666,265228.294669533,230244.384795002,22.1347955150719,23.6774198581999,22.9145918859133
"939",118254.838222962,279375.012048307,252455.347362589,21.7724983798254,23.4711580174918,22.3690913397309
"940",112721.737879969,270051.833329543,263062.95834065,21.1316782143443,22.7949509049147,21.8516272883849
"941",107358.837237295,246631.0379033,229624.785698868,21.9981692670844,23.595948961412,22.7100859428281
"942",115277.809634132,284826.391916724,268911.079353226,20.8366030758688,22.4821641407844,21.6074929257623
"943",114871.171754873,274253.79619866,253414.600717122,21.2807685448532,22.8951282271375,22.1241412034398
"944",112941.717303606,285044.338419544,263882.506892085,21.3160985455935,22.8294527328035,22.2660839639008
"945",104942.655126888,305611.090671503,266343.775301499,20.4300154607367,21.9130989286389,21.3700475836305
"946",116619.99025321,282952.725469878,262794.046035987,21.5471012623179,23.1816091102727,22.2621853631381
"947",98004.7007323604,230598.826326793,215367.288186091,21.8470248722733,23.3025012771777,22.6514824765047
"948",114151.844738493,280683.301874576,267990.931389952,21.4516535200007,22.81016503744,21.933273649015
"949",121453.942967742,295954.300756681,281860.893221848,20.5884679148943,22.3836297530736,21.3954765730591
"950",104107.817942258,286076.989126128,265457.031935535,21.1244484574428,22.6629235532396,21.7763124318828
"951",113787.752818845,266537.890920538,230959.649357936,22.1203731197737,23.8184282191555,22.8133111494155
"952",119043.963454906,328677.447971028,292451.77444048,20.1251536430645,22.0121050293098,20.8202419336315
"953",110684.426032274,262635.063473348,243125.106957145,20.9775763909849,22.569316230435,21.6024477120231
"954",106651.08399127,242477.309304312,225414.14287961,22.0692126436527,23.5199814061742,22.9099776439826
"955",123876.735937936,310184.765234527,272233.903702609,20.6979569313205,22.3916763656399,21.4759791040225
"956",113964.070082102,302664.028569575,272903.026619804,20.8033122091378,22.391686249169,21.9649602950335
"957",106298.055267976,244216.50697962,216562.621678572,22.1613491696485,23.5403197103456,23.0497738194234
"958",124586.332350155,338067.734696006,307317.691556287,19.7027092099478,21.5915137009488,20.691217072133
"959",106616.528079888,295021.994001176,272804.40626052,21.0617498336182,22.4796236195114,21.8750226175034
"960",114628.221425023,264927.632886985,237974.431489124,21.8442117322516,23.5807768207873,22.6236245105186
"961",111289.299545912,258792.721041133,248135.849834455,21.6475771273881,23.4921822929891,22.3025557893272
"962",110570.358404266,249182.51614425,231108.538404192,22.2249792009024,23.9845413247948,22.9873138378454
"963",113723.421986124,288877.843082037,259533.419676217,20.8789233149772,22.4767386794048,21.6810691489195
"964",130942.830819262,306094.192586484,282374.367268157,20.4219213465555,22.4519971236687,21.2071397543691
"965",107724.55205307,315635.670665937,279212.143156069,20.3190423598193,21.9429338863098,21.1272440971773
"966",108669.036688451,293858.865450776,272809.911330519,20.5770236200967,22.3959675597823,21.2674601672096
"967",112148.71905976,280901.583747995,242741.209170792,21.1122361838225,22.629098094237,21.9322044192115
"968",120048.794390432,291038.001645408,264003.972605026,20.8301419756338,22.5002064284332,21.5548847398064
"969",125095.656116134,290874.645430756,249883.333046315,21.3573894520542,23.2798425051478,22.2736206445508
"970",112926.354785182,275479.474837035,239353.800495722,21.8123948657082,23.3403845804743,22.5349682273288
"971",108285.07564372,235591.135438608,211351.473768704,22.6647350752519,24.0024934586501,23.4574187050773
"972",120127.862420092,305970.736842272,292680.481977456,20.0936093068884,21.9472139723548,20.8055589510126
"973",122450.37733347,295948.723165676,263258.261543477,21.370688266293,23.0662367860151,22.1052365278194
"974",117981.184090279,306305.908134126,283155.382093765,20.5020019737356,22.4197927347419,21.3630841872888
"975",122044.414615998,300058.110864568,267233.315347369,20.5812886388827,22.3991929359453,21.5763698839448
"976",112549.778377786,282020.800169542,238794.933374127,21.082094613498,22.7215344851082,22.2317740338018
"977",114797.681835499,307234.599808288,277987.805898566,20.5077259468021,22.0222156704621,21.5854724661048
"978",94701.8729100386,230305.478155677,201832.373467813,22.7026759358714,24.2798781589289,23.4093595633924
"979",111197.205925019,255267.358968783,228746.145133613,21.9164768429881,23.4099094782981,22.9367139718179
"980",112415.792410626,279953.505454684,266317.354028784,20.6214955240194,22.6600780360709,21.1701879150459
"981",127248.754277526,321250.422769468,278608.160334737,20.4063871552309,22.1936787259938,21.3803905600323
"982",112609.891427449,270283.639599377,253110.079592418,21.5000626986693,23.2304021307928,22.1988936313066
"983",102654.194725036,263864.652861586,241333.932910602,21.0149927666754,23.1681583915887,21.7109356828052
"984",120382.297752378,308408.575957512,286629.079449453,20.4977547933647,22.1455318763373,21.2019114769448
"985",106235.205730566,241434.026841975,231361.34646286,22.1100782359851,23.5798042103976,22.8922998241765
"986",102359.821683701,227974.123899885,202549.650596544,22.2796219775454,23.4227480744809,23.1391581188262
"987",114756.770586673,277909.984794349,242997.186054015,21.5568814870865,23.2302440627103,22.4356651980464
"988",105613.275664583,258433.41116456,239881.175834992,21.5135330784261,22.9827814515843,22.1090274008161
"989",108170.785130478,244290.527592471,229107.352554194,22.1250203067157,23.7160990648991,22.8549684325731
"990",112209.343719364,256563.244200697,223034.150071741,22.1526176976379,23.6906279132314,22.9840275331515
"991",116963.393802614,280464.615231024,242376.237229549,21.1429853793455,22.7528840962331,22.1775428923703
"992",111923.370049392,282856.749095618,252440.499169997,21.6567815202158,23.1918572518917,22.4148360842604
"993",106526.465645743,254825.092632869,234119.076175014,22.1944671981897,23.718967800221,22.8655231162909
"994",122224.113449781,286348.62434546,256285.616994921,21.3719827314444,23.1209656803744,22.4279655615661
"995",98478.2062914988,221648.289046713,194847.639981421,23.0077174509394,24.419855526497,23.6569258184293
"996",109059.910895308,294266.693663158,279862.939105312,21.4272349262075,22.9175839562164,21.9897529124901
"997",124143.741380767,289804.991843033,252673.032330821,21.4704949353839,23.3876828015979,22.2787594926977
"998",108452.328392122,267665.341346679,249726.634451725,21.8729222848021,23.4114467202475,22.4111070955436
"999",119614.147095965,302567.828220268,293918.041547861,20.3116057524846,22.2849594684962,20.8635832029642
"1000",117646.238887124,269988.562703974,256204.831746957,21.7111781681928,23.3424140433479,22.2936882265873
